date,open,high,low,close,volume,open_interest,exchange,interval,symbol,accumulative_adjust
2018-03-15,-11.08,-10.61,-11.33,-11,332479,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-16,-11,-9.61000000000004,-11.07,-9.90000000000003,139721,0,Exchange.NYMEX,Interval.MINUTE,CLJ18,72.15
2018-03-18,-9.90000000000003,-9.85000000000003,-10.15,-10.12,18711,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-03-19,-10.12,-9.76000000000003,-10.75,-9.85000000000003,467768,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-03-20,-9.85000000000003,-8.22000000000003,-9.86000000000003,-8.50000000000003,594120,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-03-21,-8.50000000000003,-6.46000000000004,-8.62000000000003,-7.00000000000003,649938,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-03-22,-7.00000000000003,-6.78000000000003,-8.09000000000003,-7.21000000000004,607531,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-03-23,-7.21000000000004,-6.20000000000003,-7.80000000000003,-6.46000000000004,559336,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-03-25,-6.30000000000003,-5.65000000000003,-6.74000000000004,-6.52000000000002,83543,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-03-26,-6.53000000000003,-6.22000000000003,-7.12000000000003,-6.31000000000003,457273,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-03-27,-6.30000000000003,-5.79000000000004,-7.67000000000003,-7.46000000000004,566925,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-03-28,-7.46000000000004,-7.07000000000004,-8.48000000000003,-7.53000000000003,606680,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-03-29,-7.53000000000003,-6.94000000000003,-8.04000000000004,-7.29000000000004,458145,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-01,-7.29000000000004,-6.84000000000003,-7.34000000000003,-7.01000000000003,24899,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-02,-7.01000000000003,-6.78000000000003,-9.40000000000003,-9.09000000000003,511740,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-03,-9.09000000000003,-8.34000000000003,-9.18000000000003,-8.87000000000003,451692,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-04,-8.87000000000003,-8.41000000000003,-10.14,-8.52000000000003,661950,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-05,-8.52000000000003,-8.08000000000003,-9.38000000000003,-9.07000000000003,510260,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-06,-9.07000000000003,-8.52000000000003,-10.39,-10.25,543674,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-08,-10.2,-9.84000000000003,-10.27,-9.89000000000003,29930,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-09,-9.89000000000003,-8.26000000000003,-10.11,-8.44000000000003,497223,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-10,-8.43000000000003,-6.34000000000003,-8.44000000000003,-6.82000000000004,646855,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-11,-6.83000000000003,-4.75000000000003,-7.05000000000003,-5.02000000000002,769161,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-12,-5.01000000000003,-4.96000000000004,-6.20000000000003,-5.31000000000003,553589,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-13,-5.31000000000003,-4.44000000000003,-5.50000000000003,-4.81000000000003,468322,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-15,-4.96000000000004,-4.46000000000004,-5.56000000000003,-5.40000000000003,46382,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-16,-5.41000000000003,-5.23000000000003,-6.07000000000004,-5.68000000000004,379805,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-17,-5.67000000000003,-5.26000000000003,-6.64000000000003,-5.36000000000003,348148,0,Exchange.NYMEX,Interval.MINUTE,CLK18,72.2
2018-04-18,-5.36000000000003,-3.25000000000003,-5.38000000000002,-3.31000000000002,535710,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-04-19,-3.32000000000002,-2.66000000000002,-4.21000000000002,-3.93000000000002,686470,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-04-20,-3.93000000000002,-3.55000000000003,-4.72000000000003,-4.15000000000002,574445,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-04-22,-3.99000000000002,-3.81000000000002,-4.11000000000003,-3.88000000000002,25736,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-04-23,-3.87000000000002,-3.12000000000002,-5.07000000000002,-3.26000000000002,557778,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-04-24,-3.26000000000002,-2.83000000000003,-4.73000000000002,-4.47000000000003,694375,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-04-25,-4.47000000000003,-3.77000000000002,-5.10000000000002,-3.80000000000003,628363,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-04-26,-3.80000000000003,-3.43000000000002,-4.50000000000003,-4.26000000000002,526583,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-04-27,-4.25000000000003,-3.85000000000002,-4.57000000000002,-4.24000000000002,432219,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-04-29,-4.06000000000002,-4.01000000000002,-4.39000000000003,-4.36000000000003,21109,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-04-30,-4.35000000000002,-2.87000000000002,-5.04000000000002,-3.42000000000002,619002,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-01,-3.41000000000002,-3.37000000000002,-5.36000000000003,-4.65000000000002,584553,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-02,-4.65000000000002,-4.07000000000002,-5.29000000000002,-4.39000000000003,640645,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-03,-4.38000000000002,-3.55000000000003,-5.00000000000003,-3.85000000000002,592589,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-04,-3.85000000000002,-2.24000000000002,-4.09000000000002,-2.42000000000002,567166,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-06,-2.36000000000003,-1.52000000000002,-2.50000000000003,-1.77000000000002,67861,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-07,-1.77000000000002,-1.37000000000002,-2.70000000000002,-2.35000000000002,563632,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-08,-2.35000000000002,-1.49000000000002,-4.58000000000003,-1.57000000000002,1073313,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-09,-1.57000000000002,-0.460000000000022,-1.75000000000003,-0.480000000000018,680222,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-10,-0.470000000000027,-0.320000000000022,-1.65000000000002,-0.920000000000016,586805,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-11,-0.930000000000021,-0.610000000000028,-1.76000000000002,-1.70000000000002,466421,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-13,-1.67000000000002,-1.47000000000003,-1.88000000000002,-1.76000000000002,29995,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-14,-1.75000000000003,-0.950000000000017,-1.95000000000002,-1.17000000000002,426836,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-15,-1.17000000000002,-0.29000000000002,-1.79000000000002,-1.05000000000003,624527,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-16,-1.05000000000003,-0.350000000000023,-1.55000000000003,-0.480000000000018,469121,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
2018-05-17,-0.480000000000018,0.089999999999975,-1.12000000000002,-0.590000000000018,419525,0,Exchange.NYMEX,Interval.MINUTE,CLM18,72.21
